anio,codigo_establecimiento,codigo_departamento,nombre_departamento,codigo_distrito,nombre_distrito,codigo_zona,nombre_zona,codigo_barrio_localidad,nombre_barrio_localidad,codigo_institucion,nombre_institucion,sector_o_tipo_gestion,anho_cod_geo,primer_grado_hombre,primer_grado_mujer,segundo_grado_hombre,segundo_grado_mujer,tercer_grado_hombre,tercer_grado_mujer,cuarto_grado_hombre,cuarto_grado_mujer,quinto_grado_hombre,quinto_grado_mujer,sexto_grado_hombre,sexto_grado_mujer,septimo_grado_hombre,septimo_grado_mujer,octavo_grado_hombre,octavo_grado_mujer,noveno_grado_hombre,noveno_grado_mujer,total_matriculados_hombre,total_matriculados_mujer
2023,1701005,17,Alto Paraguay,4,Bahía Negra,1,Urbana,1,CENTRAL,2352,COLEGIO NACIONAL TENIENTE 1º ADOLFO ROJAS SILVA,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,5,7,13,9,2,7,20,23
2023,1701014,17,Alto Paraguay,4,Bahía Negra,2,Rural,1704110,COM INDIG 14 DE MAYO KARCHABALUT,2604,ESCUELA BASICA N° 14500,Oficial,,1,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,5,1
2023,1703003,17,Alto Paraguay,4,Bahía Negra,2,Rural,1704160,SIERRA LEON,6078,ESCUELA BASICA N° 2261 COLONIA SIERRA LEON,Oficial,,4,1,6,2,2,1,1,2,2,1,2,0,0,0,0,0,0,0,17,7
2023,1701005,17,Alto Paraguay,4,Bahía Negra,1,Urbana,1,CENTRAL,3265,ESCUELA BASICA N° 419 TTE. 1º ROJAS SILVA,Oficial,,8,11,11,6,9,5,22,7,12,5,9,5,0,0,0,0,0,0,71,39
2023,1701006,17,Alto Paraguay,4,Bahía Negra,1,Urbana,1704120,COM INDIG PUERTO DIANA,3120,ESCUELA BASICA N° 5825 CLMTE. RAMON ENRIQUE MARTINO,Oficial,,14,7,11,15,11,9,10,16,8,6,12,4,11,3,6,7,8,5,91,72
2023,1701007,17,Alto Paraguay,4,Bahía Negra,2,Rural,180,ZONA BAHIA NEGRA POTY,3108,SEDE TUTORIAL E.M.A. 2483 PUERTO ESPERANZA,Oficial,,5,7,11,12,2,8,5,5,6,4,6,5,2,4,3,7,1,8,41,60
2023,1702009,17,Alto Paraguay,5,Carmelo Peralta,1,Urbana,2,VIRGEN DEL CARMEN,8859,COLEGIO NACIONAL CAPITAN MARCIAL RAMIREZ,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,25,20,19,16,14,14,58,50
2023,1702011,17,Alto Paraguay,5,Carmelo Peralta,2,Rural,225,PUERTO SASTRE - LA ESPERANZA SUB-URBANO,6331,COLEGIO NACIONAL LA ESPERANZA,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4,4,8,5,16,19
2023,1702005,17,Alto Paraguay,5,Carmelo Peralta,2,Rural,210,PUERTO GUARANI - SUB URBANO,7755,COLEGIO NACIONAL PUERTO GUARANI,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,8,7,9,6,7,5,24,18
2023,1702008,17,Alto Paraguay,5,Carmelo Peralta,1,Urbana,1705180,COM INDIG CUCAANI,9140,ESCUELA BASICA N° 1154 CEFERINO NAMUNCURA,Oficial,,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,3,1
2023,1702007,17,Alto Paraguay,5,Carmelo Peralta,1,Urbana,2,VIRGEN DEL CARMEN,9342,ESCUELA BASICA N° 1268 PDTE. CARLOS ANTONIO LOPEZ,Oficial,,30,23,16,19,16,13,19,12,13,18,10,7,0,0,0,0,0,0,104,92
2023,1702006,17,Alto Paraguay,5,Carmelo Peralta,2,Rural,210,PUERTO GUARANI - SUB URBANO,10106,ESCUELA BASICA N° 1456 DOMINGO MARTINEZ DE IRALA,Oficial,,10,10,10,11,16,5,16,12,6,10,11,8,0,0,0,0,0,0,69,56
2023,1702010,17,Alto Paraguay,5,Carmelo Peralta,2,Rural,200,ISLA MARGARITA,8770,ESCUELA BASICA N° 596 PROF. DR. LUIS MARIA ARGAÑA,Oficial,,6,9,8,7,12,3,2,11,3,5,3,8,0,0,0,0,0,0,34,43
2023,1702021,17,Alto Paraguay,5,Carmelo Peralta,2,Rural,1705004,SAN MIGUEL,12388,ESCUELA BASICA N° 7073 SAN MIGUEL,Oficial,,12,10,8,4,10,7,9,9,13,12,9,5,0,0,0,0,0,0,61,47
2023,1702024,17,Alto Paraguay,5,Carmelo Peralta,2,Rural,130,COM INDIG GUIDA ICHAI,15360,ESCUELA BASICA N° 7404 JNACOIDE DOSAPEI,Oficial,,2,2,1,0,1,2,1,0,1,4,0,0,0,0,0,0,0,0,6,8
2023,1702027,17,Alto Paraguay,5,Carmelo Peralta,2,Rural,160,COM INDIG PUNTA,16085,ESCUELA BASICA N° 7587 PARCIALIDAD AYOREO,Oficial,,6,6,1,3,5,5,6,3,5,5,1,2,0,0,0,0,0,0,24,24
2023,1702011,17,Alto Paraguay,5,Carmelo Peralta,2,Rural,225,PUERTO SASTRE - LA ESPERANZA SUB-URBANO,8439,ESCUELA BASICA N° 96 ALEJO GARCIA,Oficial,,4,8,8,8,10,7,5,7,10,6,3,4,0,0,0,0,0,0,40,40
2023,1701023,17,Alto Paraguay,1,Fuerte Olimpo,2,Rural,1701190,ZONA FLORIDA,17098,C.E.I. 8077 TUPASY RENDA,Privado,,2,4,0,1,0,2,0,0,1,1,1,1,0,0,0,0,0,0,4,9
2023,1701004,17,Alto Paraguay,1,Fuerte Olimpo,1,Urbana,150,ZONA RIBERA OLIMPO,3467,COLEGIO NACIONAL MAYOR RAMON BEJARANO,Oficial,,21,22,13,25,27,17,19,17,28,13,21,17,7,16,11,8,5,10,152,145
2023,1701011,17,Alto Paraguay,1,Fuerte Olimpo,2,Rural,230,ZONA TORO PAMPA OESTE,2892,COLEGIO NACIONAL MONSEÑOR ALEJO OBELAR ÑU APUA,Privado Subvencionado,,3,4,5,2,5,4,3,5,6,3,6,4,6,5,3,5,7,4,44,36
2023,1701003,17,Alto Paraguay,1,Fuerte Olimpo,1,Urbana,1,URBANO OLIMPO,3918,COLEGIO NACIONAL MONSEÑOR DR. ANGEL MUZZOLON,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,10,7,6,10,16,7,32,24
2023,1701012,17,Alto Paraguay,1,Fuerte Olimpo,2,Rural,150,ZONA RIBERA OLIMPO,2870,ESCUELA BASICA N° 1277 SR. SAMPSON HARRISON,Oficial,,1,3,4,1,2,3,2,1,0,5,0,1,0,0,0,0,0,0,9,14
2023,1701015,17,Alto Paraguay,1,Fuerte Olimpo,1,Urbana,1,URBANO OLIMPO,1077,ESCUELA BASICA N° 14499,Oficial,,3,3,4,3,5,5,3,6,3,1,1,1,0,0,0,0,0,0,19,19
2023,1701002,17,Alto Paraguay,1,Fuerte Olimpo,2,Rural,240,COM INDIG VIRGEN SANTISIMA,3970,ESCUELA BASICA N° 2484,Oficial,,7,2,0,1,6,2,3,5,3,4,4,3,5,3,3,5,2,0,33,25
2023,1701001,17,Alto Paraguay,1,Fuerte Olimpo,1,Urbana,1,SAN MIGUEL,4492,ESCUELA BASICA N° 5865 SAN MIGUEL ARCANGEL,Oficial,,14,10,9,4,12,5,6,4,5,13,4,4,0,0,0,0,0,0,50,40
